Id,Lot Frontage,Lot Area,Year Built,Year Remod/Add,Mas Vnr Area,BsmtFin SF 1,Total Bsmt SF,Electrical,1st Flr SF,2nd Flr SF,Gr Liv Area,Bsmt Full Bath,Full Bath,Half Bath,Bedroom AbvGr,TotRms AbvGrd,Fireplaces,Garage Yr Blt,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,has_Pool,has_BsFn2,has_BsUnf,has_LoQuFin,Total Porch,Porch_inter,Total SF,SF_inter,has_EncPo,has_ScrPo,has_3SsPo,Lot Area_log,Lot Frontage_log,Gr Liv Area_log,BsmtFin SF 1_log,Total Bsmt SF_log,1st Flr SF_log,Total Porch_log,Open Porch SF_log,Wood Deck SF_log,Mas Vnr Area_log,TotRms AbvGrd_log,Overall Qual_ord,Exter Qual_ord,Kitchen Qual_ord,Heating QC_ord,Bsmt Qual_ord,Fence_ord,Overall Cond_ord,Garage Finish_ord,Fireplace Qu_ord,Garage Qual_ord,Fence_ord_log,Garage Qual_ord_log,Garage Finish_ord_log,Heating QC_ord_log,Fireplace Qu_ord_log,Total Bath,Full Bath_log,Half Bath_log,Bsmt Full Bath_log,Total Bath_log,Fireplaces_log,Garage Cars_log,zero_Lot Frontage,zero_Mas Vnr Area,zero_BsmtFin SF 1,zero_Total Bsmt SF,zero_Electrical,zero_2nd Flr SF,zero_Bsmt Full Bath,zero_Half Bath,zero_Fireplaces,zero_Garage Cars,zero_Garage Area,zero_Wood Deck SF,zero_Open Porch SF,zero_Total Porch,MS SubClass_150,MS SubClass_160,MS SubClass_180,MS SubClass_190,MS SubClass_20,MS SubClass_30,MS SubClass_40,MS SubClass_45,MS SubClass_50,MS SubClass_60,MS SubClass_70,MS SubClass_75,MS SubClass_80,MS SubClass_85,MS SubClass_90,MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Street_Pave,Alley_None,Alley_Pave,Lot Shape_1.0,Lot Shape_2.0,Lot Shape_3.0,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,Lot Config_CulDSac,Lot Config_FR2,Lot Config_FR3,Lot Config_Inside,Land Slope_1.0,Land Slope_2.0,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition 1_Feedr,Condition 1_Norm,Condition 1_PosA,Condition 1_PosN,Condition 1_RRAe,Condition 1_RRAn,Condition 1_RRNe,Condition 1_RRNn,Condition 2_Feedr,Condition 2_Norm,Condition 2_PosA,Condition 2_PosN,Condition 2_RRAe,Condition 2_RRAn,Condition 2_RRNn,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Overall Qual_10,Overall Qual_2,Overall Qual_3,Overall Qual_4,Overall Qual_5,Overall Qual_6,Overall Qual_7,Overall Qual_8,Overall Qual_9,Overall Cond_1,Roof Style_Gable,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Mansard,Roof Style_Shed,Roof Matl_CompShg,Roof Matl_Membran,Roof Matl_Metal,Roof Matl_Roll,Roof Matl_Tar&Grv,Roof Matl_WdShake,Roof Matl_WdShngl,Exterior 1st_AsphShn,Exterior 1st_BrkComm,Exterior 1st_BrkFace,Exterior 1st_CBlock,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_ImStucc,Exterior 1st_MetalSd,Exterior 1st_Plywood,Exterior 1st_PreCast,Exterior 1st_Stone,Exterior 1st_Stucco,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Exterior 2nd_AsphShn,Exterior 2nd_Brk Cmn,Exterior 2nd_BrkFace,Exterior 2nd_CBlock,Exterior 2nd_CmentBd,Exterior 2nd_HdBoard,Exterior 2nd_ImStucc,Exterior 2nd_MetalSd,Exterior 2nd_Other,Exterior 2nd_Plywood,Exterior 2nd_PreCast,Exterior 2nd_Stone,Exterior 2nd_Stucco,Exterior 2nd_VinylSd,Exterior 2nd_Wd Sdng,Exterior 2nd_Wd Shng,Mas Vnr Type_BrkFace,Mas Vnr Type_CBlock,Mas Vnr Type_None,Mas Vnr Type_Stone,Exter Qual_3.0,Exter Qual_4.0,Exter Qual_5.0,Exter Cond_2.0,Exter Cond_3.0,Exter Cond_4.0,Exter Cond_5.0,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Bsmt Qual_1.0,Bsmt Qual_2.0,Bsmt Qual_3.0,Bsmt Qual_4.0,Bsmt Qual_5.0,Bsmt Cond_1.0,Bsmt Cond_2.0,Bsmt Cond_3.0,Bsmt Cond_4.0,Bsmt Cond_5.0,Bsmt Exposure_2.0,Bsmt Exposure_3.0,Bsmt Exposure_5.0,BsmtFin Type 1_2.0,BsmtFin Type 1_3.0,BsmtFin Type 1_4.0,BsmtFin Type 1_5.0,BsmtFin Type 1_6.0,BsmtFin Type 2_1,Heating_1,Heating QC_2.0,Heating QC_3.0,Heating QC_4.0,Heating QC_5.0,Central Air_Y,Bsmt Half Bath_1,Kitchen AbvGr_1,Kitchen AbvGr_2,Kitchen AbvGr_3,Kitchen Qual_2.0,Kitchen Qual_3.0,Kitchen Qual_4.0,Kitchen Qual_5.0,Functional_10.0,Functional_2.0,Functional_3.0,Functional_4.0,Functional_6.0,Functional_7.0,Functional_8.0,Fireplace Qu_1.0,Fireplace Qu_2.0,Fireplace Qu_3.0,Fireplace Qu_4.0,Fireplace Qu_5.0,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Garage Type_None,Garage Finish_1.0,Garage Finish_2.0,Garage Finish_3.0,Garage Qual_1.0,Garage Qual_2.0,Garage Qual_3.0,Garage Qual_4.0,Garage Qual_5.0,Garage Cond_1.0,Garage Cond_2.0,Garage Cond_3.0,Garage Cond_4.0,Garage Cond_5.0,Paved Drive_1,Fence_1.0,Fence_2.0,Fence_3.0,Fence_4.0,Misc Feature_1,Mo Sold_10,Mo Sold_11,Mo Sold_12,Mo Sold_2,Mo Sold_3,Mo Sold_4,Mo Sold_5,Mo Sold_6,Mo Sold_7,Mo Sold_8,Mo Sold_9,Yr Sold_2007,Yr Sold_2008,Yr Sold_2009,Yr Sold_2010,Sale Type_CWD,Sale Type_Con,Sale Type_ConLD,Sale Type_ConLI,Sale Type_ConLw,Sale Type_New,Sale Type_Oth,Sale Type_VWD,Sale Type_WD ,Full Bath_cat_1,Full Bath_cat_2,Full Bath_cat_3,Full Bath_cat_4,Half Bath_cat_1,Half Bath_cat_2,Bsmt Full Bath_cat_1.0,Bsmt Full Bath_cat_2.0,Bsmt Full Bath_cat_3.0,Total Bath_cat_1.5,Total Bath_cat_2.0,Total Bath_cat_2.5,Total Bath_cat_3.0,Total Bath_cat_3.5,Total Bath_cat_4.0,Total Bath_cat_4.5,Total Bath_cat_5.0,Total Bath_cat_6.0,Total Bath_cat_7.0,Bedroom AbvGr_cat_1,Bedroom AbvGr_cat_2,Bedroom AbvGr_cat_3,Bedroom AbvGr_cat_4,Bedroom AbvGr_cat_5,Bedroom AbvGr_cat_6,Bedroom AbvGr_cat_8,Fireplaces_cat_1,Fireplaces_cat_2,Fireplaces_cat_3,Fireplaces_cat_4,Garage Cars_cat_1.0,Garage Cars_cat_2.0,Garage Cars_cat_3.0,Garage Cars_cat_4.0,Garage Cars_cat_5.0
2001,90.0,8100,1948,1973,0.0,338.0,1559.0,1,1559,0,1559,1.0,1,0,2,5,0,1948.0,2.0,812.0,0,116,0,0,1,0,346,0,4276.0,682848497912.0,1,0,0,8.999742789830492,4.51085950651685,7.352441100243583,5.82600010738045,7.352441100243583,7.352441100243583,5.849324779946859,4.762173934797756,0.0,0.0,1.791759469228055,5,3.0,3.0,4.0,3.0,2.0,1,1.0,0.0,3.0,1.0986122886681098,1.3862943611198906,0.6931471805599453,1.6094379124341003,0.0,2.0,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681098,0.0,1.0986122886681098,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2379,129.0,16737,2004,2005,66.0,1447.0,1980.0,1,1980,0,1980,1.0,2,0,3,8,1,2004.0,3.0,770.0,194,45,0,0,1,0,45,0,4775.0,135841860000.0,0,0,0,9.725436862592819,4.867534450455582,7.591357046698551,7.277938572945661,7.591357046698551,7.591357046698551,3.828641396489095,3.828641396489095,5.272999558563747,4.204692619390966,2.1972245773362196,9,4.0,5.0,5.0,5.0,0.0,1,3.0,4.0,3.0,0.0,1.3862943611198906,1.3862943611198906,1.791759469228055,1.6094379124341003,3.0,1.0986122886681098,0.0,0.6931471805599453,1.3862943611198906,0.6931471805599453,1.3862943611198906,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1100,80.0,9200,1998,1998,473.0,986.0,1470.0,1,1470,1160,2630,1.0,2,1,4,8,1,1998.0,3.0,696.0,0,66,0,0,1,0,66,0,4862.0,177593169600.0,0,0,0,9.127067452782361,4.394449154672439,7.875119281040293,6.894670039433482,7.293697720601438,7.293697720601438,4.204692619390966,4.204692619390966,0.0,6.161207321695077,2.1972245773362196,8,4.0,4.0,4.0,4.0,0.0,1,3.0,3.0,3.0,0.0,1.3862943611198906,1.3862943611198906,1.6094379124341003,1.3862943611198906,3.5,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.5040773967762742,0.6931471805599453,1.3862943611198906,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1118,73.0,9801,2007,2007,156.0,0.0,1341.0,1,1341,520,1861,0.0,3,0,3,7,1,2007.0,3.0,851.0,144,60,0,0,1,0,60,0,4113.0,127425387060.0,0,0,0,9.190341725469493,4.30406509320417,7.529406457837013,0.0,7.201916317531627,7.201916317531627,4.110873864173311,4.110873864173311,4.976733742420574,5.056245805348308,2.0794415416798357,8,4.0,4.0,5.0,4.0,0.0,1,2.0,4.0,3.0,0.0,1.3862943611198906,1.0986122886681098,1.791759469228055,1.6094379124341003,3.0,1.3862943611198906,0.0,0.0,1.3862943611198906,0.6931471805599453,1.3862943611198906,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1593,150.0,14137,1964,1964,98.0,865.0,1200.0,1,1200,0,1200,1.0,1,0,3,6,0,1964.0,3.0,850.0,0,119,0,1,1,0,290,0,3540.0,354960000000.0,0,1,0,9.556621486730899,5.017279836814924,7.0909098220799835,6.763884908562435,7.0909098220799835,7.0909098220799835,5.673323267171493,4.787491742782046,0.0,4.59511985013459,1.9459101490553132,4,3.0,3.0,4.0,4.0,0.0,1,3.0,0.0,3.0,0.0,1.3862943611198906,1.3862943611198906,1.6094379124341003,0.0,2.0,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681098,0.0,1.3862943611198906,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2338,0.0,14762,1948,1950,0.0,0.0,0.0,1,1547,720,2320,0.0,2,0,2,7,1,1979.0,2.0,672.0,120,144,0,0,0,1,144,0,3136.0,0.0,0,0,0,9.599879329534089,0.0,7.749753406274437,0.0,0.0,7.344719054149673,4.976733742420574,4.976733742420574,4.795790545596741,0.0,2.0794415416798357,5,3.0,3.0,4.0,0.0,0.0,1,1.0,3.0,3.0,0.0,1.3862943611198906,0.6931471805599453,1.6094379124341003,1.3862943611198906,2.0,1.0986122886681098,0.0,0.0,1.0986122886681098,0.6931471805599453,1.0986122886681098,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
458,117.0,15262,2003,2004,470.0,1557.0,2200.0,1,2200,0,2200,1.0,2,1,3,8,1,2003.0,3.0,685.0,208,55,0,0,1,0,55,0,5140.0,182347000000.0,0,0,0,9.633186877915122,4.770684624465665,7.696667081526462,7.351158226430694,7.696667081526462,7.696667081526462,4.02535169073515,4.02535169073515,5.342334251964811,6.154858094016418,2.1972245773362196,8,4.0,5.0,5.0,5.0,0.0,1,3.0,4.0,3.0,0.0,1.3862943611198906,1.3862943611198906,1.791759469228055,1.6094379124341003,3.5,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.5040773967762742,0.6931471805599453,1.3862943611198906,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1454,75.0,9742,2002,2002,281.0,0.0,1777.0,1,1795,0,1795,0.0,2,0,3,7,1,2002.0,2.0,534.0,171,159,0,0,1,0,159,0,4265.0,270825941790.0,0,0,0,9.184304357425342,4.330733340286331,7.493317248862145,0.0,7.48324441607385,7.493317248862145,5.075173815233827,5.075173815233827,5.147494476813453,5.641907070938114,2.0794415416798357,8,4.0,4.0,5.0,4.0,0.0,1,2.0,4.0,3.0,0.0,1.3862943611198906,1.0986122886681098,1.791759469228055,1.6094379124341003,2.0,1.0986122886681098,0.0,0.0,1.0986122886681098,0.6931471805599453,1.0986122886681098,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
641,74.0,8532,1954,1990,650.0,1213.0,1297.0,1,1297,0,1297,0.0,1,0,3,5,1,1954.0,2.0,498.0,0,0,0,0,1,0,0,0,3092.0,0.0,0,0,0,9.051696278536586,4.31748811353631,7.168579897264035,7.101675971619444,7.168579897264035,7.168579897264035,0.0,0.0,0.0,6.478509642208569,1.791759469228055,5,3.0,3.0,4.0,3.0,0.0,1,3.0,3.0,3.0,0.0,1.3862943611198906,1.3862943611198906,1.6094379124341003,1.3862943611198906,1.5,0.6931471805599453,0.0,0.0,0.9162907318741551,0.6931471805599453,1.0986122886681098,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
644,79.0,10634,1953,1953,0.0,428.0,608.0,1,1319,0,1319,1.0,1,0,3,5,0,1953.0,1.0,270.0,66,0,0,1,0,0,0,0,2197.0,0.0,0,0,0,9.271905727634337,4.382026634673881,7.1853870155804165,6.061456918928017,6.411818267709897,7.1853870155804165,0.0,0.0,4.204692619390966,0.0,1.791759469228055,5,3.0,3.0,3.0,3.0,2.0,1,1.0,0.0,3.0,1.0986122886681098,1.3862943611198906,0.6931471805599453,1.3862943611198906,0.0,2.0,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681098,0.0,0.6931471805599453,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
